AT2G45850	88
AT3G07080	80
AT4G01860	81
AT3G59010	92
AT1G01060	48
AT1G72230	3
AT1G01790	23
AT1G15840	67
AT1G67970	59
AT4G09420	37
AT1G78490	71
AT2G44180	86
AT3G23330	1
AT5G10070	28
AT3G24315	70
AT5G05470	94
AT3G24310	96
AT5G35200	12
AT1G17160	34
AT3G08030	22
AT3G22420	60
AT3G22425	5
AT5G63790	93
AT5G67490	68
AT5G24120	49
AT2G40640	86
AT4G32160	10
AT3G25500	39
AT1G55490	40
AT1G18340	29
AT5G25830	52
AT1G22650	48
AT2G21710	1
AT5G10250	13
AT2G47630	19
AT4G36670	75
AT5G58650	12
AT5G61790	2
AT5G05210	81
AT5G61240	21
AT5G17700	2
AT2G23620	34
AT3G09670	45
AT5G18820	26
AT5G63860	57
AT2G31945	78
AT4G16240	67
AT2G31940	19
AT5G46910	19
AT1G02260	75
AT1G63670	37
AT4G26010	30
AT3G23590	72
AT5G42200	88
AT2G47180	7
AT1G66880	62
AT4G23000	35
AT1G03790	97
AT2G40400	60
AT5G20240	99
AT1G06560	20
AT5G20710	22
AT4G24520	12
AT1G65490	60
AT3G53880	62
AT1G62500	29
AT5G42940	90
AT4G27720	73
AT3G09010	17
AT1G23010	47
AT3G46790	28
AT1G62960	60
AT4G29690	21
AT2G41810	2
AT2G02820	51
AT3G50685	13
AT4G29340	62
AT3G01900	53
AT1G31280	42
AT3G51970	19
AT3G27170	49
AT5G01770	16
AT2G29300	9
AT4G02410	76
AT3G42950	24
AT5G54200	86
AT5G06740	22
AT2G36880	74
AT3G20340	12
AT3G25190	78
AT2G36885	23
AT1G49230	59
AT1G20010	35
AT5G64560	33
AT2G32450	78
AT3G23920	7
AT2G37130	18
AT5G44180	57
AT4G31920	85
AT5G13750	31
AT3G60360	26
AT3G15670	7
AT4G25380	0
AT5G65960	12
AT5G61420	16
AT4G21890	13
AT5G62210	4
AT2G20390	20
AT5G48370	71
AT3G05950	99
AT4G09990	30
AT4G34250	13
AT2G17300	36
AT3G21690	81
AT4G26480	29
AT5G47980	16
AT1G20270	31
AT3G63250	6
AT1G65280	90
AT4G21760	92
AT4G04955	79
AT4G21090	38
AT4G19810	2
AT4G12890	2
AT1G52230	13
AT5G43860	9
AT3G10700	29
AT2G22890	18
AT2G12480	0
AT3G21430	72
AT3G21340	32
AT4G25730	94
AT4G14490	98
AT5G04820	54
AT5G51350	100
AT5G12080	4
AT2G36460	31
AT3G17100	86
AT4G20380	70
AT1G20890	12
AT4G38840	60
AT1G09300	20
AT5G04790	99
AT3G53620	62
AT5G14700	74
AT1G56060	17
AT3G42800	83
AT1G10320	99
AT4G30400	76
AT5G12880	30
AT2G38370	38
AT3G54050	23
AT3G62650	6
AT5G16560	75
AT5G23720	57
AT2G26970	45
AT5G11060	71
AT1G80690	95
AT5G24710	34
AT1G18590	16
AT5G36950	81
AT3G12080	38
AT1G04680	21
AT5G28610	98
AT4G26830	64
AT5G22410	30
AT4G24060	29
AT1G22530	69
AT4G18030	21
AT2G24020	54
AT1G33060	90
AT5G66460	85
AT3G27770	86
AT2G45440	28
AT4G00360	3
AT1G72420	1
AT5G23090	10
AT2G45700	88
AT4G20960	37
AT1G02070	67
AT2G41720	37
AT5G46740	28
AT1G04530	7
AT2G05620	60
AT5G42050	57
AT3G19230	84
AT5G54850	82
AT1G66160	50
AT5G20220	89
AT5G41800	82
AT3G58780	6
AT1G33390	94
AT5G56980	48
AT2G26980	38
AT1G72680	6
AT3G49250	91
AT2G39420	2
AT3G29760	13
AT2G39350	15
AT3G51600	29
AT4G00720	70
AT4G09670	74
AT1G49750	23
AT3G09030	90
AT1G14700	14
AT1G59580	86
AT3G23450	63
AT5G25440	50
AT3G45040	90
AT5G52850	1
AT3G27340	78
AT5G01015	74
AT3G20550	90
AT1G01470	25
AT5G27620	41
AT1G56600	4
AT4G27260	83
AT4G37050	17
AT3G49430	94
AT5G63650	83
AT1G56350	41
AT5G60300	68
AT3G46780	23
AT1G55805	10
AT4G36110	83
AT2G22250	74
AT3G46960	93
AT3G15080	94
AT4G23920	31
AT5G25190	15
AT3G07940	4
AT5G56230	79
AT5G61650	30
AT2G45830	61
AT4G22030	0
AT3G22850	21
AT3G04360	64
AT1G67560	65
AT5G67150	74
AT1G78680	76
AT3G50740	68
AT3G50210	18
AT1G11610	84
AT5G44660	88
AT4G29510	47
AT3G01060	7
AT3G60080	19
AT3G15880	42
AT3G60770	58
AT1G05400	55
AT3G47780	71
AT2G37090	21
AT3G24450	69
AT2G33210	94
AT3G49920	83
AT5G59400	7
AT5G06530	48
AT5G06240	20
AT5G02890	71
AT5G34940	36
AT2G27360	3
AT1G71230	5
AT1G09810	28
AT1G09310	76
AT5G07110	66
AT2G31370	78
AT3G47560	37
AT1G34370	90
AT5G51180	10
AT4G28350	63
AT2G33130	99
AT1G78770	94
AT1G26940	34
AT4G37190	20
AT5G64680	20
AT4G26600	28
AT1G49430	76
AT1G10560	83
AT3G28220	13
AT1G34110	12
AT3G06590	86
AT4G02060	91
AT1G06790	94
AT5G58330	16
AT5G54690	51
AT1G23850	70
AT2G23120	7
AT2G46020	90
AT2G11240	99
AT4G37220	77
AT4G37990	63
AT1G23205	74
AT3G13450	79
AT1G70300	77
AT1G23200	63
AT2G43610	49
AT5G03140	3
AT3G12270	94
AT1G74680	87
AT1G22790	69
AT1G04050	67
AT5G08170	2
AT3G06730	26
AT5G42870	12
AT3G06040	58
AT5G38790	98
AT2G45610	6
AT3G09810	65
AT1G53070	92
AT1G75370	57
AT5G03850	58
AT5G03320	68
AT3G28950	35
AT5G57910	34
AT5G08350	79
AT2G38740	14
AT5G27360	14
AT5G62020	49
AT1G08680	6
AT3G29575	77
AT1G37130	29
AT1G19500	63
AT1G53240	91
AT4G31120	94
AT2G42870	83
AT3G18490	7
AT4G34750	75
AT4G38470	79
AT4G10030	70
AT3G48640	53
AT3G45230	66
AT3G48860	90
AT5G66850	52
AT4G11780	36
AT4G30610	36
AT2G20020	28
AT5G56750	70
AT1G53400	86
AT5G45040	88
AT3G59350	12
AT3G57180	28
AT5G58970	2
AT5G07800	76
AT1G25320	18
AT5G12210	90
AT5G49030	44
AT3G02290	34
ATCG00430	43
AT2G42700	90
AT1G04945	28
AT5G47370	83
AT3G63510	37
AT1G05010	79
AT3G63040	84
AT1G15860	45
AT3G22620	3
AT4G22730	40
AT2G04700	80
AT1G67910	69
AT1G56290	90
AT5G09400	38
AT1G78470	89
AT2G36630	7
AT5G15930	83
AT1G18100	31
AT3G02120	100
AT2G17940	0
AT4G36470	95
AT5G14510	88
AT1G48610	91
AT1G13420	30
AT3G22990	42
AT2G23390	44
AT2G26140	4
AT3G22440	12
AT3G26280	25
AT5G65940	88
AT2G27550	62
AT1G18360	73
AT1G55120	22
AT3G55120	74
AT2G47960	70
AT4G36610	52
AT5G17760	31
AT3G09650	4
AT2G15000	20
AT4G22190	70
AT5G48570	14
AT1G80520	91
AT2G36240	54
AT4G16515	83
AT3G09480	28
AT2G27080	82
AT2G16260	6
AT5G64140	58
AT1G63610	37
AT4G03120	81
AT2G40460	7
AT1G66200	62
AT1G17100	74
AT2G03130	6
AT3G59080	29
AT3G04000	15
AT5G40530	28
AT3G20100	85
AT3G54980	26
AT1G62520	62
AT4G32570	40
AT4G26290	96
AT3G23710	26
AT1G18810	14
AT5G48970	81
AT5G52530	45
AT2G19660	69
AT5G25270	6
AT1G76110	14
AT3G15470	77
AT2G21860	74
AT5G05230	68
AT3G24590	23
AT5G06980	15
AT1G69295	24
AT1G76570	7
AT5G06760	42
AT1G29760	90
AT2G39980	6
AT2G43280	93
AT1G35183	53
AT2G25720	46
AT5G48350	15
AT5G07580	50
AT2G32430	62
AT3G08920	87
AT5G13730	80
AT1G03110	94
AT1G51110	23
AT4G28830	10
AT1G65510	78
AT4G21560	6
AT3G59430	45
AT5G45830	25
AT1G50575	44
AT1G50570	68
AT5G62230	91
AT5G21170	86
AT4G13690	80
AT1G64200	52
AT4G05000	10
AT2G12170	0
AT2G01400	68
AT1G27200	19
AT5G47960	82
AT4G33220	51
AT1G31050	5
AT5G26770	45
AT3G56580	5
AT3G04670	86
AT4G02380	38
AT1G72500	76
AT1G71460	26
AT5G59610	74
AT3G10640	34
AT2G17060	56
AT5G24000	44
AT1G07050	80
ATCG00360	43
AT1G62980	30
AT3G19710	2
AT4G25710	10
AT1G74160	3
AT1G52590	44
AT2G38170	29
AT2G21130	47
AT5G38300	100
AT3G27300	25
AT3G16000	13
AT3G14120	20
AT3G61580	61
AT5G18600	88
AT1G03700	52
AT3G44550	52
AT2G36400	68
AT5G15580	69
AT4G38860	60
AT2G16750	50
AT1G34630	70
AT2G14260	33
AT4G28650	54
AT3G22190	80
AT5G59960	61
AT2G38350	55
AT3G13440	70
AT5G27820	26
AT1G21120	73
AT5G37550	85
AT5G50390	86
AT1G78450	40
AT1G72890	50
AT1G70990	69
AT4G10450	58
AT5G15050	21
AT2G25930	18
AT5G49480	7
AT3G44880	56
AT2G18980	21
AT5G57610	85
AT3G55605	94
AT3G01560	10
AT4G18010	50
AT1G47480	62
AT5G52880	71
AT3G62770	68
AT5G66330	86
ATCG01110	43
AT5G66440	75
AT4G24040	68
AT2G45130	63
AT2G30580	70
AT1G06890	18
AT4G01120	12
AT4G01650	29
AT2G25790	54
AT2G37440	49
AT1G15670	69
AT5G50020	94
ATCG00600	43
AT4G00520	74
AT5G46760	18
AT5G24840	94
AT5G14180	15
AT5G42070	60
AT3G05670	34
AT3G16560	2
AT5G04110	4
AT3G45680	16
AT5G19910	93
AT1G68690	53
AT3G25410	74
AT3G11690	77
AT1G19770	79
AT3G22290	38
AT2G39400	69
AT1G14720	75
AT2G47840	58
AT3G56360	38
AT3G06420	82
AT4G33420	49
AT2G19050	64
AT1G76320	6
AT2G35450	54
AT4G11190	30
AT2G48080	30
AT3G45060	67
AT3G63180	95
AT4G15430	48
AT1G48930	30
AT4G35240	68
AT1G32350	53
AT5G67310	6
AT5G24590	90
AT2G41250	48
AT1G25460	98
AT2G41705	93
AT3G46900	32
AT1G52830	83
AT3G54590	30
AT2G19580	3
AT1G22110	64
AT5G08480	71
AT2G19270	6
AT1G05200	13
AT5G01690	84
AT4G11220	49
AT2G46950	49
AT5G44910	35
AT5G51570	59
AT1G19300	65
AT1G77630	81
AT1G69560	33
AT4G09650	13
AT1G49730	29
AT1G77180	90
AT1G76580	57
AT5G55050	3
AT2G47390	80
AT1G35515	63
AT3G05520	73
AT1G11940	71
AT5G17650	5
AT4G03240	10
AT5G35560	57
AT3G60750	44
AT1G34220	57
AT3G24430	23
AT3G24120	10
AT4G30990	94
AT5G09970	6
AT3G10120	20
AT2G26350	10
AT1G77450	72
AT1G29970	12
AT2G28360	35
AT4G28330	31
AT3G47500	7
AT1G34350	21
AT5G61910	33
AT1G28370	57
AT1G80310	59
AT4G32900	1
AT1G50740	82
AT2G02980	47
AT2G02450	54
AT1G23190	3
AT1G26960	70
AT5G41810	73
AT1G63000	21
AT4G29530	86
AT1G64050	72
AT4G26370	59
AT4G21350	10
AT4G28480	4
AT5G26340	73
AT5G65205	1
AT1G34130	47
AT3G56170	34
AT3G10780	33
AT5G54670	62
AT3G10050	94
AT2G26760	100
AT1G29390	71
AT5G28030	14
AT1G29395	56
AT2G43670	31
AT3G19800	44
AT1G70985	7
AT5G58770	85
AT5G03120	66
AT5G04470	34
AT1G71850	28
AT5G11260	85
AT3G27960	66
AT1G21590	9
AT3G09830	75
AT5G02610	58
AT5G01670	90
AT2G34460	14
AT1G51410	84
AT3G13784	0
AT4G29820	10
AT5G58480	29
AT3G13782	30
AT5G03690	81
AT4G34190	23
AT4G38670	24
AT2G38720	13
AT5G16240	38
AT5G62000	6
AT5G12940	22
AT2G31360	47
AT3G29510	99
AT1G69360	10
AT5G11920	98
AT2G28600	81
AT2G28605	44
AT2G01760	23
AT3G21060	47
AT4G05210	67
AT4G34770	69
AT4G34990	31
AT3G12250	10
AT5G22860	76
AT1G73980	87
AT1G73630	85
AT5G22640	40
AT5G23110	4
AT4G30670	35
AT5G56880	17
AT5G56730	41
AT3G52490	10
AT3G01040	35
AT3G61930	36
AT2G15970	13
AT1G53460	93
AT4G25500	90
AT2G44940	76
AT5G41260	69
AT2G27980	10
AT1G61570	94
AT5G07820	34
AT1G73180	38
AT5G38510	71
AT5G57930	44
AT5G57280	94
AT3G16950	70
AT1G05560	38
AT5G45300	9
AT5G56080	46
AT3G22600	3
AT1G19380	50
AT2G40940	69
AT4G19680	30
AT1G69770	91
AT5G09390	90
AT3G26770	45
AT5G15910	85
AT4G09460	86
AT4G32290	68
AT4G26970	21
AT1G18160	90
AT2G24180	5
AT4G30420	21
AT5G10030	38
AT3G45210	60
AT5G66780	7
AT1G28960	12
AT1G28610	8
AT1G43620	47
AT5G17560	41
AT2G15390	56
AT5G45750	73
AT3G22460	12
AT1G45160	25
AT4G16750	76
AT5G11740	71
AT5G43720	45
AT2G18510	31
AT5G24470	25
AT1G55450	54
AT1G26100	71
AT2G24980	30
AT3G12920	83
AT4G36630	27
AT1G24400	47
AT5G60400	98
AT4G23590	83
AT1G32870	42
AT3G49310	29
AT1G68570	42
AT3G07770	41
AT5G66160	12
AT4G16280	90
AT3G51910	29
AT5G63530	41
AT1G73640	51
AT2G16280	36
AT2G44760	37
AT5G46400	96
AT4G16460	55
AT3G50530	65
AT4G38460	44
AT3G56940	14
AT2G47490	48
AT4G14070	8
AT5G35970	14
AT3G07590	94
AT1G17120	70
AT5G35790	13
AT4G23040	33
AT3G25600	50
AT1G10180	97
AT5G05430	99
AT3G51620	90
AT3G20120	45
AT1G62540	42
AT2G16390	70
AT1G18830	63
AT2G34910	30
AT1G26570	39
AT3G23730	39
AT3G15450	79
AT2G17880	79
AT1G58220	99
AT1G51350	31
AT1G69530	24
AT1G17380	17
AT2G18790	15
AT5G43440	8
AT1G53260	0
AT5G44140	84
AT1G29700	14
AT1G63420	76
AT4G17620	90
AT4G17150	18
AT5G52580	96
AT1G01640	90
AT1G71380	66
AT5G13710	86
AT3G60320	39
AT3G62230	67
AT1G51680	74
AT1G79720	66
AT4G21500	69
AT3G01750	27
AT4G12500	63
AT1G51170	25
AT1G30840	59
AT4G27760	54
AT2G03110	67
AT1G06520	99
AT4G13670	23
AT4G27830	9
AT5G65480	9
AT4G05020	7
AT1G11000	69
AT3G57700	99
AT5G48330	28
AT5G55260	46
AT4G34560	29
AT1G79460	73
AT3G04530	92
AT5G59360	40
AT3G54120	34
AT3G19780	64
AT1G07070	58
AT3G17365	57
AT3G13860	94
AT4G13010	7
AT1G70530	88
AT3G21380	97
AT1G66550	0
AT5G51390	86
AT3G61900	63
AT4G16860	8
AT3G05890	21
AT2G38110	46
AT5G16030	61
AT2G30340	32
AT5G19020	1
AT2G23980	10
AT5G41620	25
AT3G01500	44
AT5G62250	84
AT4G05410	94
AT5G15210	81
AT3G44530	89
AT2G37820	69
AT4G38800	70
AT5G02490	74
AT4G04880	37
AT1G47710	47
AT4G24120	65
AT5G45360	10
AT5G23850	24
AT2G26930	37
AT2G29740	68
AT1G60560	38
AT5G23870	69
AT3G52390	54
AT2G17700	57
AT5G36910	14
AT4G32350	82
AT4G25990	75
AT5G22320	28
AT5G22450	90
AT1G24190	10
AT2G24060	40
AT3G54650	70
AT5G57630	59
AT5G66310	19
AT5G08250	7
AT5G04280	42
AT1G10060	25
AT1G04950	38
AT1G68360	24
AT2G45400	3
AT1G08250	85
AT5G23580	92
AT5G11240	94
AT4G32440	10
AT1G14290	86
AT2G43210	12
ATCG00660	43
AT5G10190	86
AT3G16540	84
AT4G23690	3
AT2G37770	42
AT1G05990	84
AT5G19970	85
AT3G29230	74
AT5G43750	23
AT2G20180	24
AT1G19715	14
AT3G49210	69
AT2G34140	99
AT2G39390	58
AT3G14205	62
AT2G41090	74
AT5G11020	24
AT1G14740	90
AT1G59540	100
AT2G19070	63
AT5G56520	87
AT4G14690	85
AT1G33680	38
AT2G48060	25
AT3G05590	58
AT4G33400	41
AT1G72390	93
AT4G15140	54
AT5G27660	2
AT4G15410	4
AT5G01500	2
AT4G04740	88
AT1G11870	81
AT1G62040	86
AT5G59730	60
AT3G59490	38
AT5G67370	74
AT1G02620	96
AT4G17810	40
AT4G17360	44
AT1G04550	24
AT3G08730	49
AT3G60510	87
AT3G15720	71
AT1G79910	55
AT3G13980	83
AT4G11240	38
AT1G33970	25
AT1G31230	2
AT3G63300	58
AT5G51550	20
AT5G67190	10
AT4G27590	83
AT1G32080	23
AT1G49860	98
AT1G49710	5
AT1G77610	41
AT1G18440	58
AT4G08500	10
AT5G35580	62
AT5G55070	41
AT1G13210	18
AT1G17710	98
AT3G24140	54
AT4G19350	75
AT2G33255	74
AT2G33250	48
AT3G49960	30
AT5G53890	31
AT4G16146	47
AT5G24310	20
AT2G41380	62
AT1G80480	59
AT5G06570	6
AT4G16140	36
AT5G44510	88
AT1G44760	29
AT1G35350	50
AT3G46290	9
AT4G29330	63
AT5G65040	29
AT4G28310	91
AT5G61560	69
AT3G26580	80
AT3G47520	94
AT1G34330	30
AT1G28395	94
AT5G40470	88
AT1G67470	88
AT4G37150	14
AT4G32920	42
AT5G48830	95
AT5G48520	9
AT3G15840	8
AT1G35530	89
AT3G57570	97
AT1G31850	80
AT3G56620	37
AT1G30100	67
AT5G45170	23
AT2G39510	39
AT5G54650	35
AT2G46060	9
AT1G10522	26
AT1G02700	97
AT4G02020	72
AT5G54380	66
AT1G15020	88
AT3G20240	47
AT1G12740	30
AT2G43650	28
AT5G60960	94
AT1G75110	70
AT2G34700	18
AT5G07620	73
AT3G19860	88
AT3G18560	61
AT1G09500	2
AT1G09850	80
AT5G55380	60
AT5G08130	67
AT3G06770	66
AT2G30750	17
AT3G10500	93
AT5G16480	70
AT3G50260	50
AT2G30280	10
AT2G20960	87
AT4G29800	16
AT1G53030	10
AT2G41870	85
AT3G57390	90
AT4G38120	11
AT2G32660	69
AT1G20190	22
AT5G12900	40
AT4G39830	69
AT3G45970	69
AT2G30130	11
AT5G27320	18
AT1G19540	6
AT5G55920	28
AT2G17550	69
AT3G21040	64
AT5G22840	20
AT1G74640	8
AT1G73610	53
AT2G42830	63
AT4G34710	19
AT3G06080	88
AT5G51230	11
AT5G56860	81
AT1G05760	79
AT1G01220	23
AT5G27490	21
AT2G29970	13
AT5G23130	86
AT3G59390	11
AT1G70700	19
AT5G01560	53
AT2G28085	75
AT5G18540	33
AT2G28080	100
AT2G31085	78
AT3G61260	86
AT3G02250	71
AT3G02700	70
AT1G78550	34
AT4G25520	93
AT4G10920	6
AT5G36270	30
AT3G62680	30
AT1G74460	52
AT2G42740	58
AT2G33530	14
AT3G28910	18
AT5G38530	31
AT1G05500	21
AT1G01080	37
AT1G15350	69
AT5G09440	69
AT1G15820	13
AT3G22660	58
AT3G29390	33
AT5G18140	88
AT5G24670	10
AT1G34200	38
AT3G59760	92
AT2G18280	86
AT2G31660	94
AT1G18630	26
AT1G26290	82
AT4G36430	100
AT4G26950	7
AT5G66760	21
AT5G66810	10
AT5G66815	92
AT4G35440	88
AT4G30650	47
AT3G48350	71
AT4G16770	35
AT2G20610	2
AT3G58840	94
AT2G23460	90
AT5G63080	90
AT2G24250	93
AT1G02750	10
AT1G77280	4
AT5G24410	27
AT5G49690	6
AT1G14990	1
AT2G27510	31
AT1G66540	63
AT4G36380	78
AT1G52310	31
AT4G23200	13
AT1G52160	28
AT4G18600	38
AT1G22630	13
AT2G47920	23
AT5G42950	90
AT5G47330	76
AT2G45210	90
AT5G40910	88
AT3G51390	18
AT3G04220	53
AT5G39580	50
AT5G63880	35
AT1G02280	12
AT4G16800	34
AT2G44740	18
AT2G25870	37
AT2G01180	66
AT5G42560	90
AT2G37540	40
AT1G31750	4
AT2G41700	75
AT4G18740	48
AT3G48970	69
AT4G23060	90
AT5G05140	69
AT5G05410	47
AT3G03610	68
AT1G78370	23
AT1G48650	28
AT5G06490	64
AT5G06140	12
AT2G34930	82
AT2G25450	35
AT3G46600	68
AT5G52570	7
AT1G18850	94
AT4G29680	21
AT3G27190	50
AT1G27650	90
AT5G01240	88
AT3G08690	11
AT3G55960	19
AT2G21820	4
AT1G54780	13
AT5G61770	94
AT2G42380	66
AT2G26870	44
AT5G64050	26
AT4G26780	28
AT1G53200	38
AT3G57490	58
AT1G64790	41
AT3G60650	83
AT3G60300	90
AT4G17600	44
AT3G24080	58
AT3G08960	38
AT1G30825	88
AT5G65900	28
AT1G30820	79
AT1G79700	86
AT1G06050	72
AT1G06500	45
AT5G43170	98
AT4G12070	56
AT1G16670	34
AT5G39720	63
AT1G62560	2
AT4G02610	45
AT2G02220	68
AT3G21670	85
AT3G05310	0
AT1G63210	63
AT1G31440	4
AT1G31335	100
AT5G55710	23
AT4G34540	93
AT1G79440	35
AT1G17500	18
AT5G47920	85
AT3G18500	71
AT3G06960	10
AT1G28230	25
AT4G02920	14
AT4G12760	93
AT2G35980	62
AT1G80290	18
AT2G31870	25
AT1G13090	9
AT5G02440	70
AT3G13620	7
AT3G63220	10
AT1G52550	38
AT2G42190	61
AT5G13990	30
AT1G54920	70
AT2G33700	72
AT5G04840	31
AT5G45690	97
AT5G16010	9
AT2G14800	10
AT5G12020	4
AT3G10770	90
AT5G62900	38
AT2G37840	88
AT1G20380	46
AT2G42990	22
AT4G14385	90
AT2G21210	60
AT4G18820	38
AT1G10880	0
AT3G53130	44
AT5G45340	77
AT3G09970	46
AT4G39190	62
AT4G30460	14
AT4G24140	36
AT4G36900	6
AT3G20500	4
AT5G23830	62
AT3G03880	10
AT2G16890	46
AT3G61010	88
AT2G43350	34
AT2G43820	68
AT1G70550	52
AT3G55390	54
AT5G49190	64
AT2G17760	2
AT5G49440	64
AT5G57655	10
AT3G53150	78
AT1G74070	74
AT3G62270	76
AT4G14560	61
AT4G39990	66
AT2G16660	59
AT5G66370	55
AT5G08270	46
AT1G08270	31
AT2G45170	79
AT1G19150	74
AT1G60890	71
AT5G51460	36
AT1G15100	85
AT2G31410	81
AT5G18310	34
AT1G06960	38
AT5G10170	100
AT1G73390	4
AT1G76850	34
AT3G03440	9
AT5G04150	1
AT3G45640	75
AT5G19400	46
AT4G15380	68
AT1G35510	19
AT2G04540	88
AT2G34160	81
AT1G19730	93
AT1G53830	22
AT3G29250	62
AT5G15090	42
AT2G28410	52
AT5G11590	4
AT4G31730	48
AT5G25930	56
AT1G47990	48
AT5G66590	22
AT1G14370	50
AT4G33460	80
AT5G23300	28
AT2G30930	69
AT1G56660	17
AT1G32310	70
AT3G49490	90
AT4G20270	81
AT1G23040	82
AT2G41210	15
AT3G57930	98
AT3G02060	26
AT1G18280	69
AT5G49990	11
AT4G00560	70
AT3G11660	74
AT4G03060	2
AT3G60530	70
AT2G40030	25
AT3G07250	63
AT5G47455	28
AT5G47450	27
AT5G51820	80
AT1G72040	94
AT1G01500	25
AT3G22830	73
AT3G04690	99
AT1G80720	26
AT5G24080	63
AT1G77670	94
AT1G12900	13
AT4G09690	55
AT1G14760	99
AT1G18460	48
AT5G05600	56
AT4G03200	4
AT4G30993	60
AT1G48460	28
AT2G23140	90
AT3G51890	90
AT3G49940	29
AT3G51895	7
AT5G24330	91
AT2G36145	23
AT5G06550	94
AT4G16120	58
AT1G49590	11
AT1G55310	64
AT1G67840	13
AT5G64330	87
AT4G26150	24
AT4G17830	9
AT1G35330	62
AT5G61010	56
AT2G24640	81
AT4G28990	67
AT2G03090	46
AT5G40100	69
AT3G20080	98
AT5G40450	69
AT1G26920	27
AT4G37170	1
AT5G64190	99
AT2G02410	88
AT3G57550	69
AT1G31830	93
AT3G60790	64
AT3G27270	4
AT3G15790	4
AT4G12240	26
AT2G46080	4
AT4G24790	85
AT1G10500	2
AT5G54630	88
AT1G12010	78
AT1G16020	74
AT4G37280	88
AT1G70940	70
AT3G13430	86
AT1G75130	86
AT2G43100	2
AT2G25660	90
AT5G52740	63
AT5G60940	20
AT1G09520	10
AT2G32390	73
AT3G30300	74
AT3G10520	47
AT5G16460	63
AT3G10525	74
AT5G02120	60
AT2G20940	28
AT5G44750	10
AT2G20240	37
AT5G63150	20
AT4G34150	49
AT4G25150	95
AT1G16390	30
AT2G32640	23
AT5G03380	37
AT2G41850	61
AT1G27385	23
AT4G38100	94
AT1G30120	14
AT5G65240	10
AT4G28190	79
AT1G51940	18
AT2G35380	23
AT5G16200	19
AT3G52720	19
AT5G62730	0
AT5G62040	25
AT3G61460	83
AT4G05520	100
AT1G62800	92
AT2G25270	95
AT5G58190	90
AT2G17570	93
AT1G11270	88
AT4G34730	13
AT5G38730	1
AT5G22820	9
AT3G05800	73
AT2G38090	34
AT3G06750	48
AT5G51210	53
AT4G01570	28
AT4G01575	54
AT5G66070	57
AT2G31060	94
AT5G53500	71
AT5G07860	40
AT4G25540	15
AT2G01330	6
AT5G36250	68
AT2G25730	59
AT1G74440	18
AT1G73490	28
AT5G04380	7
AT5G38880	29
AT5G51260	7
AT2G38270	37
AT2G39050	14
AT3G22640	96
AT5G18430	36
AT2G25890	97
AT3G45850	29
AT5G09930	7
AT4G32250	72
AT1G80910	46
AT1G78410	53
AT5G24650	41
AT3G55980	68
AT4G36410	79
AT1G22430	95
AT5G40160	80
AT5G66290	10
AT5G66740	7
AT1G72540	64
AT1G21440	23
AT5G23150	6
AT4G31500	76
AT2G26120	84
AT3G49530	68
AT5G63710	40
AT1G25520	7
AT5G24430	86
AT4G16710	34
AT1G44970	51
AT3G02980	54
AT4G00950	88
AT2G21790	41
AT2G40620	86
AT5G52100	40
AT3G51720	100
AT5G66120	41
AT2G25000	92
AT4G23260	37
AT3G07000	69
AT1G30700	51
AT1G08730	53
AT1G08040	9
AT5G56590	24
AT2G44010	50
AT1G32120	5
AT1G52200	50
AT1G02800	21
AT3G05030	4
AT3G56980	62
AT1G01770	88
AT4G08770	100
AT2G37520	59
AT2G40480	62
AT5G05160	92
AT5G64150	26
AT3G03630	26
AT1G31650	44
AT5G17520	71
AT3G25640	14
AT5G57510	17
AT1G48850	85
AT1G44350	66
AT1G77800	42
AT3G46620	35
AT1G52990	13
AT5G64290	23
AT1G18870	76
AT1G29520	86
AT5G10430	69
AT3G01980	23
AT2G22310	90
AT2G19350	6
AT4G23880	78
AT2G19600	95
AT5G25210	33
AT3G15360	71
AT4G23885	5
AT1G27670	69
AT2G35600	67
AT5G01260	74
AT2G35605	94
AT4G33610	84
AT1G01600	62
AT1G51310	26
AT4G15620	16
AT4G27410	49
AT5G17780	16
AT3G51400	87
AT3G04110	71
AT1G56500	23
AT5G63570	37
AT1G65890	89
AT5G48485	48
AT1G63180	10
AT3G01180	14
AT2G25780	0
AT3G45820	89
AT2G47270	61
AT1G17690	94
AT3G08940	14
AT1G68620	49
AT5G13200	4
AT4G28850	30
AT3G26960	74
AT2G33350	67
AT5G43150	7
AT3G53800	25
AT4G02630	16
AT2G04360	26
AT3G51660	73
AT3G25910	90
AT5G40590	98
AT3G01360	5
AT4G05060	69
AT5G55730	3
AT1G09950	63
AT3G26932	76
AT2G41990	39
AT1G20540	70
AT4G25910	88
AT5G55220	37
AT1G16060	16
AT3G18524	94
AT5G01840	85
AT1G63690	18
AT1G71400	98
AT1G06380	94
AT3G14360	25
AT1G50040	68
AT5G02460	89
AT5G12470	7
AT4G02940	62
AT4G32880	95
AT2G12550	57
AT5G03730	68
AT1G05840	90
AT4G38590	64
AT1G27210	70
AT3G60250	90
AT3G04840	58
AT5G42990	19
AT5G57760	69
AT3G14180	90
AT1G12460	36
AT5G47950	62
AT4G37610	86
AT1G73040	76
AT5G62920	23
AT1G23360	37
AT2G43590	75
AT3G07860	20
AT4G38370	75
AT4G14360	65
AT4G14365	50
AT4G34830	44
AT4G21100	38
AT1G52680	89
AT4G13260	83
AT5G45410	3
